# time (s)	h_+ (strain)	h_x (strain)	h_abs (strain)	 h_arg (rad)
-0.095523834	-1.235300055103731831e-19	-1.869919134182983733e-19	2.241107715957205326e-19	1.089687491026525947e+02
-0.095462799	-1.199084953727113389e-19	-1.893730604301395916e-19	2.241432650766577162e-19	1.089494112510296873e+02
-0.095401764	-1.162402896973765404e-19	-1.916845781545123025e-19	2.241757847119160895e-19	1.089300691803914560e+02
-0.095340729	-1.125267167280693166e-19	-1.939255359944778538e-19	2.242083305507283922e-19	1.089107228870656172e+02
-0.095279694	-1.087691235201040710e-19	-1.960950284732844884e-19	2.242409026544218670e-19	1.088913723673722700e+02
-0.095218658	-1.049688754133081402e-19	-1.981921755008619778e-19	2.242735009654486198e-19	1.088720176176477423e+02
-0.095157623	-1.011273556795027789e-19	-2.002161229919652565e-19	2.243061255798923326e-19	1.088526586342029816e+02
-0.095096588	-9.724596495476668510e-20	-2.021660430763935030e-19	2.243387765705026498e-19	1.088332954133605881e+02
-0.095035553	-9.332612073032539951e-20	-2.040411344283440456e-19	2.243714539538771875e-19	1.088139279514313671e+02
-0.094974518	-8.936925691716382162e-20	-2.058406227178154339e-19	2.244041578108214660e-19	1.087945562447726786e+02
-0.094913483	-8.537682323176788664e-20	-2.075637607724540450e-19	2.244368880802642951e-19	1.087751802896769675e+02
-0.094852447	-8.135028484923532035e-20	-2.092098292449301689e-19	2.244696449361128154e-19	1.087558000824621161e+02
-0.094791412	-7.729112168989157932e-20	-2.107781364686920418e-19	2.245024282837408405e-19	1.087364156194826421e+02
-0.094730377	-7.320082804498883290e-20	-2.122680191956901347e-19	2.245352382138133522e-19	1.087170268970417624e+02
-0.094669342	-6.908091198194145743e-20	-2.136788427210526849e-19	2.245680748166691761e-19	1.086976339114586381e+02
-0.094608307	-6.493289476678337656e-20	-2.150100010423827805e-19	2.246009380457695632e-19	1.086782366590822448e+02
-0.094547272	-6.075831039673923040e-20	-2.162609174485362575e-19	2.246338280356480867e-19	1.086588351362040044e+02
-0.094486237	-5.655870496909362996e-20	-2.174310444690529422e-19	2.246667447725280402e-19	1.086394293391606141e+02
-0.094425201	-5.233563615164452541e-20	-2.185198642548554163e-19	2.246996882182032587e-19	1.086200192642731679e+02
-0.094364166	-4.809067269182480592e-20	-2.195268891369900377e-19	2.247326586282388681e-19	1.086006049078633851e+02
-0.094303131	-4.382539365858420766e-20	-2.204516610486281370e-19	2.247656557137435472e-19	1.085811862662692988e+02
-0.094242096	-3.954138812814052477e-20	-2.212937530066442971e-19	2.247986799224273485e-19	1.085617633357732075e+02
-0.094181061	-3.524025434221890354e-20	-2.220527679327459198e-19	2.248317310183288982e-19	1.085423361127455166e+02
-0.094120026	-3.092359928036983007e-20	-2.227283397663278848e-19	2.248648090020261198e-19	1.085229045934891872e+02
-0.094058990	-2.659303806130543791e-20	-2.233201336157409613e-19	2.248979140665436086e-19	1.085034687743265636e+02
-0.093997955	-2.225019328541633229e-20	-2.238278455293499196e-19	2.249310461798213237e-19	1.084840286515848788e+02
-0.093936920	-1.789669448297554132e-20	-2.242512030327674999e-19	2.249642054529130560e-19	1.084645842215772404e+02
-0.093875885	-1.353417748850863411e-20	-2.245899650118940352e-19	2.249973918611818763e-19	1.084451354806364805e+02
-0.093814850	-9.164283847023458263e-21	-2.248439220522011144e-19	2.250306054345610693e-19	1.084256824250780085e+02
-0.093753815	-4.788660206115084564e-21	-2.250128965296133760e-19	2.250638462108388732e-19	1.084062250512365893e+02
-0.093692779	-4.089576925339370040e-22	-2.250967427697145919e-19	2.250971142683293772e-19	1.083867633554242218e+02
-0.093631744	3.973168699744626445e-21	-2.250953471180361659e-19	2.251304096822679754e-19	1.083672973339636485e+02
-0.093570709	8.356060722411775042e-21	-2.250086278901062631e-19	2.251637323722116073e-19	1.083478269831900320e+02
-0.093509674	1.273805751167841636e-20	-2.248365358636120105e-19	2.251970825040149560e-19	1.083283522994092323e+02
-0.093448639	1.711749618763693097e-20	-2.245790538827655792e-19	2.252304600150962761e-19	1.083088732789546498e+02
-0.093387604	2.149271250148754564e-20	-2.242361973190440677e-19	2.252638650089642392e-19	1.082893899181639483e+02
-0.093326569	2.586204147466761497e-20	-2.238080139574664205e-19	2.252972975888146495e-19	1.082699022133180051e+02
-0.093265533	3.022381797410436088e-20	-2.232945838699430708e-19	2.253307576843046972e-19	1.082504101607822236e+02
-0.093204498	3.457637741296697001e-20	-2.226960197615426413e-19	2.253642453732120520e-19	1.082309137568437336e+02
-0.093143463	3.891805631581875302e-20	-2.220124667114106477e-19	2.253977605982065943e-19	1.082114129978600374e+02
-0.093082428	4.324719305135304776e-20	-2.212441026037834240e-19	2.254313036021715383e-19	1.081919078801325327e+02
-0.093021393	4.756212834218758876e-20	-2.203911374924193482e-19	2.254648742878615293e-19	1.081723983999903567e+02
-0.092960358	5.186120597325929495e-20	-2.194538140018515650e-19	2.254984726444063778e-19	1.081528845537569055e+02
-0.092899322	5.614277347708151900e-20	-2.184324074562602394e-19	2.255320989146258387e-19	1.081333663377511698e+02
-0.092838287	6.040518262025400492e-20	-2.173272252144365732e-19	2.255657529564110784e-19	1.081138437482977963e+02
-0.092777252	6.464679024166010001e-20	-2.161386072604062484e-19	2.255994349217598104e-19	1.080943167815220534e+02
-0.092716217	6.886595879223754074e-20	-2.148669256739568591e-19	2.256331447924968893e-19	1.080747854332568636e+02
-0.092655182	7.306105695500155389e-20	-2.135125847429178221e-19	2.256668825658378056e-19	1.080552496993076090e+02
-0.092594147	7.723046031990207205e-20	-2.120760210026421576e-19	2.257006483941441292e-19	1.080357095754872034e+02
-0.092533112	8.137255195344961746e-20	-2.105577029174975666e-19	2.257344423638316143e-19	1.080161650576022510e+02
-0.092472076	8.548572299496088413e-20	-2.089581306883788333e-19	2.257682644145381016e-19	1.079966161414415353e+02
-0.092411041	8.956837331703877789e-20	-2.072778362672729596e-19	2.258021144858985431e-19	1.079770628228406224e+02
-0.092350006	9.361891227307835760e-20	-2.055173834425063848e-19	2.258359927740672183e-19	1.079575050976163766e+02
-0.092288971	9.763575920043945722e-20	-2.036773673557010522e-19	2.258698993836837049e-19	1.079379429615386528e+02
-0.092227936	1.016173439139321812e-19	-2.017584141616290847e-19	2.259038341178338956e-19	1.079183764104591887e+02
-0.092166901	1.055621077306154826e-19	-1.997611815940658320e-19	2.259377973256963043e-19	1.078988054401406487e+02
-0.092105865	1.094685035389182470e-19	-1.976863577519734618e-19	2.259717887442841859e-19	1.078792300464264997e+02
-0.092044830	1.133349969889257124e-19	-1.955346619474344220e-19	2.260058086983103402e-19	1.078596502251069467e+02
-0.091983795	1.171600666255418161e-19	-1.933068436219398329e-19	2.260398571110380625e-19	1.078400659719938233e+02
-0.091922760	1.209422047302277468e-19	-1.910036825522993245e-19	2.260739339984772716e-19	1.078204772829010096e+02
-0.091861725	1.246799178971057177e-19	-1.886259885457089094e-19	2.261080394008026733e-19	1.078008841536308751e+02
-0.091800690	1.283717276346074921e-19	-1.861746011991832179e-19	2.261421733944572199e-19	1.077812865800092936e+02
-0.091739654	1.320161709250370791e-19	-1.836503895515450125e-19	2.261763360038862105e-19	1.077616845578165226e+02
-0.091678619	1.356118008793077104e-19	-1.810542519357464208e-19	2.262105273450856130e-19	1.077420780828817612e+02
-0.091617584	1.391571871881473840e-19	-1.783871154666740295e-19	2.262447473658506407e-19	1.077224671509861764e+02
-0.091556549	1.426509168590750957e-19	-1.756499359996499571e-19	2.262789961472692036e-19	1.077028517579778111e+02
-0.091495514	1.460915947597561849e-19	-1.728436977064996695e-19	2.263132737960914577e-19	1.076832318996208642e+02
-0.091434479	1.494778440357717831e-19	-1.699694126316512481e-19	2.263475802564079456e-19	1.076636075717639187e+02
-0.091373444	1.528083068778184968e-19	-1.670281205585049094e-19	2.263819155943601572e-19	1.076439787702113904e+02
-0.091312408	1.560816450119603502e-19	-1.640208885771299340e-19	2.264162798900973042e-19	1.076243454907361183e+02
-0.091251373	1.592965402312094526e-19	-1.609488107347069859e-19	2.264506732305069938e-19	1.076047077291785854e+02
-0.091190338	1.624516948671355888e-19	-1.578130075573008808e-19	2.264850955791255461e-19	1.075850654813350218e+02
-0.091129303	1.655458324544699289e-19	-1.546146258205148786e-19	2.265195469725763969e-19	1.075654187430154138e+02
-0.091068268	1.685776982775564735e-19	-1.513548381556316297e-19	2.265540275291443856e-19	1.075457675100272468e+02
-0.091007233	1.715460597657567382e-19	-1.480348425236692719e-19	2.265885372700131526e-19	1.075261117781740268e+02
-0.090946197	1.744497071370395685e-19	-1.446558619231378842e-19	2.266230762939308559e-19	1.075064515432715098e+02
-0.090885162	1.772874536999593238e-19	-1.412191437866686012e-19	2.266576445021323412e-19	1.074867868011357643e+02
-0.090824127	1.800581366315556411e-19	-1.377259597771679644e-19	2.266922419576154029e-19	1.074671175475687619e+02
-0.090763092	1.827606175084629950e-19	-1.341776053485698755e-19	2.267268689175397888e-19	1.074474437783540282e+02
-0.090702057	1.853937822543907086e-19	-1.305753989087552800e-19	2.267615251729644887e-19	1.074277654893328133e+02
-0.090641022	1.879565423373148792e-19	-1.269206818637819663e-19	2.267962109299143178e-19	1.074080826762894105e+02
-0.090579987	1.904478347284127849e-19	-1.232148177912768785e-19	2.268309261897027602e-19	1.073883953350531613e+02
-0.090518951	1.928666225357713073e-19	-1.194591920690374987e-19	2.268656709556182932e-19	1.073687034614335687e+02
-0.090457916	1.952118955394068033e-19	-1.156552114282718795e-19	2.269004453292380732e-19	1.073490070512150680e+02
-0.090396881	1.974826704392351331e-19	-1.118043033458925635e-19	2.269352492903469617e-19	1.073293061002242155e+02
-0.090335846	1.996779915804870653e-19	-1.079079156828394456e-19	2.269700830255649703e-19	1.073096006042517843e+02
-0.090274811	2.017969309416645696e-19	-1.039675159354844061e-19	2.270049464378918188e-19	1.072898905591351593e+02
-0.090213776	2.038385889005885767e-19	-9.998459088245921240e-20	2.270398395412485622e-19	1.072701759606556493e+02
-0.090152740	2.058020946992350257e-19	-9.596064608439947709e-20	2.270747625332420647e-19	1.072504568046315114e+02
-0.090091705	2.076866065144502693e-19	-9.189720516029243049e-20	2.271097154279424001e-19	1.072307330868673603e+02
-0.090030670	2.094913119880456926e-19	-8.779580931896799216e-20	2.271446982265826450e-19	1.072110048031833571e+02
-0.089969635	2.112154285870820299e-19	-8.365801677974617043e-20	2.271797109003025466e-19	1.071912719493709005e+02
-0.089908600	2.128582042010590011e-19	-7.948540230569082926e-20	2.272147536481670425e-19	1.071715345212555803e+02
-0.089847565	2.144189170648186992e-19	-7.527955643045442874e-20	2.272498264281307708e-19	1.071517925146213770e+02
-0.089786529	2.158968763769789086e-19	-7.104208500710902634e-20	2.272849292660950339e-19	1.071320459252964383e+02
-0.089725494	2.172914226635875821e-19	-6.677460860213564025e-20	2.273200622847316505e-19	1.071122947490940476e+02
-0.089664459	2.186019279564947689e-19	-6.247876183925312836e-20	2.273552255552149025e-19	1.070925389817973610e+02
-0.089603424	2.198277959943812541e-19	-5.815619278511909552e-20	2.273904189956279598e-19	1.070727786192359474e+02
-0.089542389	2.209684628451761205e-19	-5.380856240810860538e-20	2.274256427067697586e-19	1.070530136571993296e+02
-0.089481354	2.220233969600172855e-19	-4.943754390569945758e-20	2.274608967385237622e-19	1.070332440915218228e+02
-0.089420319	2.229920995615984220e-19	-4.504482208279514016e-20	2.274961812061039629e-19	1.070134699179905056e+02
-0.089359283	2.238741046160145595e-19	-4.063209267729137883e-20	2.275314960021100588e-19	1.069936911324295181e+02
-0.089298248	2.246689796246160763e-19	-3.620106181014762330e-20	2.275668413494116260e-19	1.069739077306174408e+02
-0.089237213	2.253763253465626992e-19	-3.175344525840971383e-20	2.276022172837920578e-19	1.069541197083950976e+02
-0.089176178	2.259957760118764217e-19	-2.729096779692873546e-20	2.276376236444740482e-19	1.069343270615613903e+02
-0.089115143	2.265270001491418678e-19	-2.281536263088326222e-20	2.276730607000925653e-19	1.069145297859075185e+02
-0.089054108	2.269697000306085607e-19	-1.832837064119230122e-20	2.277085283917696194e-19	1.068947278772638469e+02
-0.088993072	2.273236123427308769e-19	-1.383173976125042409e-20	2.277440268225956183e-19	1.068749213314178803e+02
-0.088932037	2.275885080633102792e-19	-9.327224296971679113e-21	2.277795559649053968e-19	1.068551101441981643e+02
-0.088871002	2.277641929286159503e-19	-4.816584256435387192e-21	2.278151159697774221e-19	1.068352943114097968e+02
-0.088809967	2.278505072164013400e-19	-3.015846539551303936e-22	2.278507068061779331e-19	1.068154738288402825e+02
-0.088748932	2.278473261188736919e-19	4.216005143144428464e-21	2.278863285036805469e-19	1.067956486923290811e+02
-0.088687897	2.277545599536971946e-19	8.734412135165676581e-21	2.279219812458841654e-19	1.067758188976579845e+02
-0.088626862	2.275721537802173030e-19	1.325186034742193379e-20	2.279576648828340051e-19	1.067559844406327727e+02
-0.088565826	2.273000881257798614e-19	1.776657153695788960e-20	2.279933795665241202e-19	1.067361453170911716e+02
-0.088504791	2.269383786888936840e-19	2.227676590115060046e-20	2.280291253786638221e-19	1.067163015228125573e+02
-0.088443756	2.264870764147181016e-19	2.678066274433979005e-20	2.280649023412248416e-19	1.066964530536257030e+02
-0.088382721	2.259462675913841103e-19	3.127648119660190084e-20	2.281007104647391268e-19	1.066765999053246787e+02
-0.088321686	2.253160739787492402e-19	3.576244091890913603e-20	2.281365498417026410e-19	1.066567420737086707e+02
-0.088260651	2.245966526994341692e-19	4.023676278677228899e-20	2.281724205142883388e-19	1.066368795545965611e+02
-0.088199615	2.237881962500628830e-19	4.469766959084824395e-20	2.282083224768748159e-19	1.066170123438201358e+02
-0.088138580	2.228909326381454500e-19	4.914338678278696926e-20	2.282442558242921183e-19	1.065971404371609026e+02
-0.088077545	2.219051252404108995e-19	5.357214314488913732e-20	2.282802206260957356e-19	1.065772638304196960e+02
-0.088016510	2.208310726921623057e-19	5.798217147006600720e-20	2.283162168457492842e-19	1.065573825194286997e+02
-0.087955475	2.196691091280963680e-19	6.237170935686633301e-20	2.283522446424140703e-19	1.065374964999742247e+02
-0.087894440	2.184196038488996118e-19	6.673899983405280272e-20	2.283883040883660075e-19	1.065176057678738459e+02
-0.087833404	2.170829611017561228e-19	7.108229203867837940e-20	2.284243950242147966e-19	1.064977103188556100e+02
-0.087772369	2.156596205801020770e-19	7.539984217499873757e-20	2.284605177022242308e-19	1.064778101482581292e+02
-0.087711334	2.141500566973928271e-19	7.968991396205762400e-20	2.284966721218860570e-19	1.064579052513102226e+02
-0.087650299	2.125547787015862936e-19	8.395077936764624095e-20	2.285328582618165788e-19	1.064379956232642144e+02
-0.087589264	2.108743307256447233e-19	8.818071939570504281e-20	2.285690762814004621e-19	1.064180812593432393e+02
-0.087528229	2.091092913041447868e-19	9.237802463500964570e-20	2.286053261522752106e-19	1.063981621548228986e+02
-0.087467194	2.072602735424525643e-19	9.654099612242011481e-20	2.286416080270635984e-19	1.063782383048959730e+02
-0.087406158	2.053279245962105491e-19	1.006679458408074376e-19	2.286779218437907406e-19	1.063583097048545483e+02
-0.087345123	2.033129257840180543e-19	1.047571975872045434e-19	2.287142676729683992e-19	1.063383763499114139e+02
-0.087284088	2.012159923409804303e-19	1.088070876230407334e-19	2.287506456619818297e-19	1.063184382353125272e+02
-0.087223053	1.990378729214591589e-19	1.128159652205156680e-19	2.287870557215497831e-19	1.062984953562921646e+02
-0.087162018	1.967793498430590102e-19	1.167821935907920466e-19	2.288234980602609203e-19	1.062785477081002341e+02
-0.087100983	1.944412383518794379e-19	1.207041503023682830e-19	2.288599726296171477e-19	1.062585952859639917e+02
-0.087039947	1.920243866512538588e-19	1.245802280922985417e-19	2.288964794406400807e-19	1.062386380851532124e+02
-0.086978912	1.895296756806855645e-19	1.284088356068950434e-19	2.289330186441974417e-19	1.062186761008713347e+02
-0.086917877	1.869580186538338591e-19	1.321883979227193182e-19	2.289695903047879985e-19	1.061987093283830177e+02
-0.086856842	1.843103607584920421e-19	1.359173572183989075e-19	2.290061944056521162e-19	1.061787377629307230e+02
-0.086795807	1.815876789796704729e-19	1.395941735224318003e-19	2.290428310134038114e-19	1.061587613997367612e+02
-0.086734772	1.787909817423533699e-19	1.432173253307711865e-19	2.290795002336404750e-19	1.061387802340607607e+02
-0.086673737	1.759213084307261740e-19	1.467853101592909801e-19	2.291162020428453948e-19	1.061187942611247479e+02
-0.086612701	1.729797292565629125e-19	1.502966453338406565e-19	2.291529365560914889e-19	1.060988034761854522e+02
